bank_code,bank_name,listed,state_owned,fy,total_assets,cash_bank_balances,investments,gross_loans,net_loans,total_deposits,borrowings,total_liabilities,shareholders_equity,paid_up_capital,reserves,interest_income,interest_expense,net_interest_income,non_interest_income,operating_income,operating_expenses,personnel_expenses,provision_loan_losses,profit_before_tax,profit_after_tax,roa,roe,nim,profit_margin,asset_growth,loan_growth,deposit_growth,equity_growth,profit_growth,cost_income,assets_per_employee,loans_per_employee,deposits_per_employee,profit_per_employee,assets_per_branch,gross_npl_pct,net_npl_pct,provision_coverage_pct,car_pct,cet1_pct,loan_deposit_ratio,asset_share_pct,loan_share_pct,deposit_share_pct,profit_share_pct,asset_rank,loan_rank,deposit_rank,profit_rank,branches,employees,atms,extension_counters,branchless_banking_centers,mobile_banking_users,internet_banking_users,debit_cards,credit_cards,qr_users,digital_transactions_count,agriculture,manufacturing,construction,wholesale_retail,transportation,tourism,consumption,real_estate,hydropower,sme,retail,corporate,housing,vehicle,margin_lending,other_sectors,current_deposits,savings_deposits,fixed_deposits,call_deposits,other_deposits,casa_ratio,fixed_deposit_share,cost_of_deposits_pct,gdp_growth_pct,inflation_pct,remittance_usd_mn,policy_rate_pct,bank_rate_pct,ticker,share_price_eoy,market_cap,pe_ratio,pb_ratio,eps,bvps,dividend_per_share,dividend_yield_pct,annual_return_pct,price_volatility,digital_account_opening,mobile_banking,digital_lending,qr_ecosystem,api_open_banking,ai_initiatives,digital_customer_acquisition,core_banking_upgrade,fintech_partnership,digital_index
NIMB,Nepal Investment Mega Bank,True,False,2023,446185.52,36379.69,58977.27,311617.69,,354414.42,11803.5,390584.88,55600.64,34128.59,24943.76,35126.12,22819.02,12307.1,2096.41,14768.57,4932.639999999999,3036.3,3200.3,5337.08,3720.83,1.077510904432188,8.306114738334827,5.166338632506001,25.19424697177858,82.52719516427143,89.06955453409591,91.79196267438678,63.57021420685096,-2.021539919949444,33.3995776165194,,,,,,3.99,1.8,100.0,12.4,9.68,87.92466457769976,7.219236562574221,7.921729267188344,7.082026642011773,6.576869995093195,3.0,3.0,3.0,4.0,,,223.0,,65.0,921923.0,67398.0,567921.0,14156.0,,,22093.7,38578.3,12464.7,62074.2,5266.3,13586.5,57368.8,21906.7,25895.4,46368.7,145151.5,54034.5,15331.6,4798.9,18229.6,27734.0,22682.5,107883.7,195636.8,28211.4,,36.84,55.2,,1.98254843461849,7.11587261530826,10764.4,7.5,8.5,NIMB,,,,,,,4.36,,,,,,,,,,,,,
NIMB,Nepal Investment Mega Bank,True,False,2024,491541.73,12470.53,103529.35,305494.82,,403416.96,5334.0,431369.28,60172.46,34128.59,31737.09,43153.41,28036.49,15116.92,2332.33,17772.54,6268.52,3768.83,5111.56,5664.72,4108.89,0.8763507725727284,7.098177383174503,4.899242765310332,23.11931777900064,10.16532540096773,-1.964865986908504,13.82633923303687,8.222603193056766,10.42939344178584,35.27081666435974,,,,,,3.6,1.62,100.0,12.9,10.05,75.72681624490947,7.128468658018565,7.266457432117275,7.120274029434491,7.711793786106014,4.0,3.0,4.0,3.0,,,240.0,,56.0,1057054.0,66254.0,587887.0,14368.0,,,20397.7,37427.5,13058.3,60557.6,4638.7,14106.8,61510.7,23543.1,28594.9,43019.4,144753.6,59413.8,14774.0,7466.4,16426.2,31835.6,31385.8,147489.2,191986.1,32596.1,,44.34,47.59,,3.67787459697703,4.6850965426577,11254.5,6.5,7.5,NIMB,175.1,59759.9,5.1,0.68,34.3,256.05,4.82,2.75,,,,,,,,,,,,
NIMB,Nepal Investment Mega Bank,True,False,2025,562905.06,13325.36,138556.34,323177.81,,472347.47,2744.0,497923.0100000001,64982.05,34128.59,33308.57,36175.66,21973.04,14202.62,2767.01,17652.48,6546.1,-3996.51,-4375.38,6198.8,4332.28,0.8217161911033937,6.923090506286989,4.518287999908633,24.54204734972083,14.51826480734404,5.788310911458328,17.08666636127543,7.993008761815634,5.436748124189239,37.0831747153941,,,,,,,,,,,68.41950693628146,7.257450862187468,7.300015413757889,7.330518956638102,8.200975269940788,4.0,3.0,4.0,4.0,,,244.0,,41.0,1189376.0,80076.0,618680.0,15757.0,,,21735.6,39882.5,13914.9,64529.8,4943.0,15032.1,65545.5,25087.4,30470.5,45841.2,154248.6,63311.0,15743.1,7956.2,17503.6,33923.9,36748.6,172690.2,224790.2,38165.7,,44.34,47.59,,4.43073194983359,2.65334269811436,,5.0,6.0,NIMB,227.4,77609.3,6.95,0.93,32.7,244.57,5.08,2.23,29.87,,,,,,,,,,,
NMB,NMB Bank,True,False,2020,179423.37,11101.11,14998.76,115703.26,,131660.37,3416.31,158556.92,20866.45,13950.99,5831.29,14442.97,8946.75,5496.22,1405.97,6902.19,2824.75,1647.5,1627.17,2434.8,1712.78,,,,24.81502247837281,,,,,,40.92541642580109,,,,,,,,,14.56,12.51,87.88009634182252,4.751438960244097,4.70234384386896,4.380122372543605,3.508403942289277,9.0,8.0,10.0,15.0,,,,,,,,,,,,9205.6,14584.5,4669.0,24993.4,2334.5,5078.1,21431.5,8555.8,8712.2,18339.0,50372.0,25727.5,6076.9,1636.5,7316.3,10854.2,11428.1,35377.1,75020.1,9835.0,,35.55,56.98,,-2.3696206292072,5.05635826238499,8107.7,5.0,6.0,NMB,,,,,18.64,232.04,4.91,,,,,,,,,,,,,
NMB,NMB Bank,True,False,2021,231546.86,13887.37,17453.56,151014.12,,164489.29,7443.81,207603.08,23943.77,16325.96,5102.47,13983.69,8323.03,5660.66,1177.64,7416.36,3212.93,2089.7,382.41,3844.88,2711.07,1.319351039125146,12.1002307062987,4.244687766504005,36.55526430755789,29.05055790669855,30.51846594469334,24.9345494016157,14.74769306710053,58.28477679561883,43.32219579416318,,,,,,,,,15.09,11.4,91.80787393513583,4.986707901130058,4.695160713195757,4.507699401125064,4.90519698624952,5.0,7.0,8.0,11.0,,,148.0,,63.0,468088.0,41316.0,313312.0,7125.0,,,11950.0,18932.5,6060.9,32444.5,3030.4,6592.0,27820.7,11106.4,11309.5,23806.2,65388.9,33397.4,7888.5,2124.4,9497.5,14090.0,14277.7,44198.3,93726.0,12287.3,,35.55,56.98,,4.838149614115,4.12676744440695,8226.0,3.0,4.0,NMB,,,,,23.67,210.34,6.64,,,,,,,,,,,,,
NMB,NMB Bank,True,False,2022,255150.61,12787.64,31724.85,174948.36,,184817.11,12997.4,228279.65,26870.96,18366.71,6953.47,19168.86,12781.32,6387.54,1689.47,8539.94,3917.79,2539.35,-37.23,4615.29,3291.09,1.352417139131625,12.95329129958971,3.919187263515727,38.53762438611981,10.19394087227095,15.84900802653419,12.35814197994287,12.22526778364477,21.39450475273601,45.87608343852533,,,,,,4.5,2.02,100.0,13.37,10.53,94.6602617041247,5.134514572591884,5.294386106272437,4.941425333941115,5.53393532921727,7.0,6.0,7.0,6.0,,,163.0,,59.0,618902.0,49211.0,395170.0,9184.0,,,13836.4,21921.3,7017.7,37566.4,3508.8,7632.6,32212.7,12859.7,13094.9,27564.4,75711.5,38669.7,9133.9,2459.8,10996.8,16314.3,16042.1,49660.4,105308.8,13805.8,,35.55,56.98,,5.6313145568451,7.6702057938028,9411.7,6.0,7.0,NMB,,,,,22.9,216.86,7.17,,,,,,,,,,,,,
NMB,NMB Bank,True,False,2023,287777.14,15815.35,32374.91,189035.4,,210304.69,14814.9,259342.72,28434.42,18366.71,8926.89,26622.46,18280.0,8342.46,1833.47,10329.75,4200.61,2689.18,1453.82,4609.16,3222.55,1.187100861947101,11.65365828785554,4.583973746520998,31.19678598223577,12.7871651962737,8.052113206434175,13.79070368538931,5.818400235793586,-2.082592697252272,40.66516614632494,,,,,,3.99,1.8,100.0,12.4,9.68,89.88644047833645,4.656205004055354,4.805527121116441,4.202378158089693,5.696119522441922,11.0,9.0,12.0,9.0,,,223.0,,65.0,921923.0,67398.0,567921.0,14156.0,,,13907.2,24283.6,7846.1,39073.5,3315.0,8552.2,36111.6,13789.5,16300.2,29187.4,91367.6,34012.7,9650.7,3020.7,11474.9,17457.5,13459.5,64016.7,116088.2,16740.3,,36.84,55.2,,1.98254843461849,7.11587261530826,10764.4,7.5,8.5,NMB,,,,,21.89,231.12,7.02,,,,,,,,,,,,,
NMB,NMB Bank,True,False,2024,294868.16,17746.26,33772.8,202434.63,,223942.59,11552.66,265896.65,28971.51,18366.71,10698.65,25682.54,18465.8,7216.74,1987.21,9399.14,4108.07,2634.45,2037.97,3235.55,2244.4,0.7704172675897325,7.819401236074393,3.686994889493839,23.87878039905779,2.464066464765047,7.088212049171738,6.48482922563447,1.88887271131255,-30.35329164791858,43.70687105416027,,,,,,3.6,1.62,100.0,12.9,10.05,90.39577063032092,4.27625633495574,4.815082041919436,3.952567109873854,4.212415025356322,14.0,10.0,14.0,13.0,,,240.0,,56.0,1057054.0,66254.0,587887.0,14368.0,,,12996.3,23846.8,8320.1,38584.0,2955.5,8988.1,39191.3,15000.4,18219.1,27409.6,92229.2,37855.3,9413.2,4757.2,10465.9,20283.9,17422.7,81873.4,106574.3,18094.6,,44.34,47.59,,3.67787459697703,4.6850965426577,11254.5,6.5,7.5,NMB,218.0,40040.1,17.84,1.38,,,4.89,2.24,,,,,,,,,,,,
NMB,NMB Bank,True,False,2025,351592.51,33385.65,32508.75,228456.3,,280926.47,3987.5,319417.9,32174.61,18366.71,11906.52,22267.95,14247.06,8020.89,2426.66,10884.52,4506.35,3012.76,1638.17,4085.19,2854.64,0.8831596823980027,9.337109206602152,3.7229328544929,26.22660438861796,19.23719061427318,12.85435698427684,25.44575375322755,11.0560340141056,27.18944929602565,41.40145821772573,,,,,,,,,,,81.32245423508864,4.533029717015078,5.160423951663316,4.359792196529442,5.403813244892705,13.0,7.0,13.0,11.0,,,244.0,,41.0,1189376.0,80076.0,618680.0,15757.0,,,15340.8,28148.7,9821.0,45544.5,3488.7,10609.5,46261.4,17706.4,21505.8,32354.3,108867.2,44684.3,11111.3,5615.4,12353.9,23943.1,21856.1,102706.7,133692.9,22698.9,,44.34,47.59,,4.43073194983359,2.65334269811436,,5.0,6.0,NMB,265.68,48797.4,17.1,1.52,,,6.22,2.34,21.87,,,,,,,,,,,
PCBL,Prime Commercial Bank,True,False,2020,152219.67,10379.97,13684.28,110454.3,,119441.61,,131673.73,20545.94,13985.25,4795.69,12233.26,7592.64,4640.62,1160.87,5801.49,1766.74,1093.78,766.21,3268.54,2251.48,,,,38.80865088106676,,,,,,30.45321115782325,,,,,,,,,13.4,12.71,92.4755619084505,4.031038267498261,4.48901869864216,3.973624471613044,4.611859846556745,14.0,11.0,13.0,11.0,,,,,,,,,,,,8763.2,13883.7,4444.6,23792.5,2222.3,4834.1,20401.7,8144.7,8293.6,17457.7,47951.5,24491.2,5784.9,1557.9,6964.8,10332.6,10367.5,32094.0,68057.8,8922.3,,35.55,56.98,,-2.3696206292072,5.05635826238499,8107.7,5.0,6.0,PCBL,,,,,,,6.44,,,,,,,,,,,,,
PCBL,Prime Commercial Bank,True,False,2021,190537.22,7864.97,23426.85,135383.78,,154139.51,,166595.71,23941.51,16083.04,5139.31,14009.66,8060.77,5948.89,1408.06,7842.66,2388.03,1591.34,769.3,4685.33,3268.4,1.907124317763532,14.69358212259862,4.839681468387648,41.67463590159461,25.17253519206815,22.56994974392124,29.05009401664964,16.52672012086087,45.16673477001794,30.4492353359702,,,,,,,,,15.1,12.58,87.83197766750393,4.103503975106189,4.209199808997579,4.224071834200943,5.913586085884146,12.0,11.0,12.0,6.0,,,148.0,,63.0,468088.0,41316.0,313312.0,7125.0,,,10823.3,17147.6,5489.5,29385.7,2744.7,5970.5,25197.9,10059.3,10243.3,21561.8,59224.2,30248.8,7144.8,1924.1,8602.1,12761.6,13379.3,41417.3,87828.7,11514.2,,35.55,56.98,,4.838149614115,4.12676744440695,8226.0,3.0,4.0,PCBL,,,,,20.68,266.16,8.13,,,,,,,,,,,,,
PCBL,Prime Commercial Bank,True,False,2022,210361.9,20626.14,31402.84,147053.9,,160203.35,,183356.19,27005.71,18656.32,6610.53,18301.36,12114.39,6186.97,1230.74,7663.23,2471.95,1670.36,1239.84,3951.43,2787.34,1.390544334445035,10.94206906677146,4.381122235531747,36.37291324937396,10.40462330666942,8.620028189492125,3.933994600086632,12.79869147768875,-14.71851670542161,32.25728576592377,,,,,,4.5,2.02,100.0,13.37,10.53,91.79202557249894,4.233210498960268,4.450228198956403,4.283331193049364,4.68688467970808,14.0,11.0,14.0,9.0,,,163.0,,59.0,618902.0,49211.0,395170.0,9184.0,,,11760.1,18631.7,5964.6,31929.0,2982.3,6487.3,27378.7,10930.0,11129.8,23427.9,64350.0,32866.8,7763.2,2090.7,9346.6,13866.1,13905.7,43046.6,91283.9,11967.2,,35.55,56.98,,5.6313145568451,7.6702057938028,9411.7,6.0,7.0,PCBL,,,,,23.43,262.84,5.98,,,,,,,,,,,,,
PCBL,Prime Commercial Bank,True,False,2023,220827.81,26355.11,29067.66,159583.6,,174058.04,2630.0,193654.39,27173.42,19402.58,8437.8,23159.25,16018.5,7140.75,1354.54,8610.23,2450.41,1600.42,4106.19,1981.55,1027.9,0.4767739007500899,3.794450003165426,4.657453833924422,11.93812476554053,4.97519275115883,8.520481265712787,8.648189941096728,0.621016814592168,-63.12254694439861,28.45928622115785,,,,,,3.99,1.8,100.0,12.4,9.68,91.68413019013659,3.572971619485081,4.05682384297014,3.478085560221706,1.816896947174769,15.0,13.0,16.0,18.0,,,223.0,,65.0,921923.0,67398.0,567921.0,14156.0,,,11314.5,19756.4,6383.3,31789.1,2697.0,6957.8,29379.3,11218.7,13261.4,23746.0,74334.0,27671.8,7851.5,2457.6,9335.6,14202.9,11139.7,52983.3,96080.0,13855.0,,36.84,55.2,,1.98254843461849,7.11587261530826,10764.4,7.5,8.5,PCBL,,,,,20.29,246.17,2.12,,,,,,,,,,,,,
PCBL,Prime Commercial Bank,True,False,2024,267002.38,22286.5,47583.46,189967.93,,211160.28,2674.0,236350.03,30652.35,19402.58,10254.43,25799.3,17916.53,7882.78,1874.21,9834.11,2884.47,2047.43,1636.72,5047.04,3507.89,1.438160274582432,12.13261838104361,4.510224858692507,35.67064025112592,20.90976222605296,19.03975721816025,21.31601619781538,12.8026946920925,241.2676330382332,29.33127654663207,,,,,,3.6,1.62,100.0,12.9,10.05,89.96385589183723,3.872139395868512,4.518550844208861,3.72696045731968,6.583803485696482,15.0,13.0,15.0,5.0,,,240.0,,56.0,1057054.0,66254.0,587887.0,14368.0,,,12195.9,22378.2,7807.7,36207.9,2773.5,8434.6,36777.8,14076.6,17097.1,25721.7,86549.4,35524.0,8833.5,4464.2,9821.3,19034.8,16428.3,77200.2,100491.2,17061.8,,44.34,47.59,,3.67787459697703,4.6850965426577,11254.5,6.5,7.5,PCBL,221.8,43035.9,9.48,0.89,23.39,248.55,7.23,3.26,,,,,,,,,,,,
PCBL,Prime Commercial Bank,True,False,2025,316491.57,36886.1,52379.42,209099.21,,263360.69,2750.0,283601.09,32890.48,19402.58,11754.6,23628.5,14710.34,8918.16,1914.54,11245.93,3142.39,2293.84,2720.74,4763.4,3200.76,1.097101349551268,10.07433883571128,4.469503552710454,28.46149673704176,18.53511193420822,10.07079458095901,24.72075240665528,7.301658763520602,-8.755405671215454,27.94246451827461,,,,,,,,,,,79.39651509874157,4.080478540327148,4.72318150805155,4.087182959778087,6.059015946572169,15.0,14.0,15.0,8.0,,,244.0,,41.0,1189376.0,80076.0,618680.0,15757.0,,,13997.5,25683.8,8961.0,41556.4,3183.2,9680.5,42210.4,16156.0,19622.6,29521.1,99334.1,40771.4,10138.4,5123.7,11272.1,21846.5,20489.5,96284.7,125333.4,21279.5,,44.34,47.59,,4.43073194983359,2.65334269811436,,5.0,6.0,PCBL,272.42,52857.7,1433.79,1.12,0.19,242.52,6.6,2.42,22.82,,,,,,,,,,,
PRVU,Prabhu Bank,True,False,2020,167726.5,7677.02,20280.79,99692.11,103272.06,128494.35,495.18,152119.68,15606.82,10315.51,4185.5,11797.45,7276.49,4520.96,1309.82,5830.77,3488.79,2156.7,536.66,1761.75,1194.2,,,,20.48099993654354,,,,,,59.83412139391537,,,,,,,,,11.59,9.76,77.58481987729421,4.441685755681556,4.051628102274796,4.274794132664585,2.446161204522388,11.0,14.0,11.0,20.0,,,,,,,,,,,,7902.1,12519.4,4007.9,21454.5,2003.9,4359.1,18396.9,7344.3,7478.6,15742.2,43239.4,22084.6,5216.4,1404.8,6280.4,9317.2,11174.7,34592.6,73356.5,9616.9,,35.55,56.98,,-2.3696206292072,5.05635826238499,8107.7,5.0,6.0,PRVU,,,,,20.95,256.0,4.63,,,,,,,,,,,,,
PRVU,Prabhu Bank,True,False,2021,215513.53,8371.9,33356.5,135117.77,142456.9,164850.5,,198402.26,17111.27,11347.06,4164.83,12899.28,7875.97,5023.3,1140.53,6714.07,3994.83,2509.06,115.97,2456.01,1720.87,0.8980638061217143,10.51937934029768,4.278610423036714,25.63080218109135,28.49104345467175,35.53506892370919,28.2939677892452,9.639695979065577,44.10232791827162,59.49937966092102,,,,,,,,,13.07,8.66,81.96382176578172,4.641406162240464,4.200929326069776,4.517598076599196,3.113606929266751,10.0,13.0,7.0,17.0,,,148.0,,63.0,468088.0,41316.0,313312.0,7125.0,,,10899.7,17268.6,5528.2,29593.1,2764.1,6012.7,25375.7,10130.3,10315.6,21714.0,59642.2,30462.3,7195.3,1937.7,8662.8,12851.7,14309.0,44295.3,93931.8,12314.3,,35.55,56.98,,4.838149614115,4.12676744440695,8226.0,3.0,4.0,PRVU,,,,,,,6.07,,,,,,,,,,,,,
PRVU,Prabhu Bank,True,False,2022,232753.0,21191.21,49700.75,145381.57,145358.25,178652.18,,213605.25,19147.75,12708.7,5406.07,17030.03,11287.22,5742.81,1376.88,7528.72,4245.91,2702.89,430.58,2746.38,1902.02,0.8486112045884844,10.4912929251811,4.094704821765357,25.26352421128691,7.999251833515975,7.59618812536651,8.372240302577172,11.90139598054381,10.52665221661138,56.3961735859482,,,,,,4.5,2.02,100.0,13.37,10.53,81.37687992388338,4.683797033894917,4.39961920372431,4.776594592436859,3.198227843929467,10.0,13.0,9.0,19.0,,,163.0,,59.0,618902.0,49211.0,395170.0,9184.0,,,11121.7,17620.2,5640.8,30195.8,2820.4,6135.1,25892.5,10336.6,10525.6,22156.2,60856.7,31082.6,7341.8,1977.2,8839.2,13113.4,15507.0,48003.8,101796.0,13345.3,,35.55,56.98,,5.6313145568451,7.6702057938028,9411.7,6.0,7.0,PRVU,,,,,,,5.99,,,,,,,,,,,,,
PRVU,Prabhu Bank,True,False,2023,347976.38,20703.82,69573.75,234154.9,234057.22,289090.93,657.5,316624.18,31352.2,23542.49,10046.08,29892.78,19826.34,10066.44,1678.82,12156.97,5394.96,3287.89,5210.17,1417.92,280.22,0.09650622463771336,1.109783277013146,5.304596946902099,2.305015147688939,49.5045735178494,61.06229971240506,61.81774552093346,63.7382982334739,-85.2672421951399,44.37750525007465,,,,,,3.99,1.8,100.0,12.4,9.68,80.99697212914981,5.630222615490124,5.952523826184451,5.776710970800681,0.4953116670272533,8.0,7.0,8.0,20.0,,,223.0,,65.0,921923.0,67398.0,567921.0,14156.0,,,16601.6,28988.4,9366.2,46643.7,3957.2,10209.2,43107.9,16461.1,19458.3,34842.2,109069.4,40602.5,11520.4,3606.0,13698.1,20839.8,18501.8,87999.3,159578.2,23011.6,,36.84,55.2,,1.98254843461849,7.11587261530826,10764.4,7.5,8.5,PRVU,,,,,,,0.48,,,,,,,,,,,,,
PRVU,Prabhu Bank,True,False,2024,361118.71,23721.1,93329.98,221045.6,220939.92,305012.85,668.25,328479.0,32639.71,23542.49,12122.75,31899.38,20008.48,11890.89,2009.14,14538.48,6668.56,4435.46,4719.87,3149.45,510.86,0.1440878683844786,1.5966393251897,5.224462626908362,3.51384738982342,3.776787953251315,-5.5985589026751,5.507581991589983,4.106601769572782,82.30675897509099,45.86834387088609,,,,,,3.6,1.62,100.0,12.9,10.05,72.47091393034754,5.237039398585947,5.257759993956108,5.383450102094859,0.9588105239055116,8.0,8.0,8.0,19.0,,,240.0,,56.0,1057054.0,66254.0,587887.0,14368.0,,,14191.1,26039.2,9085.0,42131.3,3227.3,9814.4,42794.4,16379.5,19894.1,29929.6,100708.4,41335.5,10278.6,5194.6,11428.1,22148.8,23730.0,111512.7,145155.6,24645.0,,44.34,47.59,,3.67787459697703,4.6850965426577,11254.5,6.5,7.5,PRVU,163.7,38538.3,5.13,0.92,31.88,177.43,0.87,0.53,,,,,,,,,,,,
PRVU,Prabhu Bank,True,False,2025,405608.23,29811.49,119483.76,225455.92,225350.24,342188.54,687.75,372039.76,33568.47,23542.49,12591.63,23229.5,16031.64,7197.86,2461.85,10572.63,6309.94,4129.92,2402.87,1882.17,872.33,0.2275464587171021,2.635112458913687,3.224114444224064,8.250832574297975,12.31991552030078,1.995208228528411,12.18823731524754,2.84549096790383,70.75715460204361,59.68183886128617,,,,,,,,,,,65.88646130580528,5.229446327101471,5.092650671538883,5.31053882688165,1.651314494268017,7.0,9.0,7.0,18.0,,,244.0,,41.0,1189376.0,80076.0,618680.0,15757.0,,,14474.3,26558.7,9266.2,42971.9,3291.7,10010.2,43648.3,16706.3,20291.0,30526.7,102717.7,42160.3,10483.7,5298.2,11656.1,22590.7,26622.3,125104.1,162847.5,27648.8,,44.34,47.59,,4.43073194983359,2.65334269811436,,5.0,6.0,PRVU,220.62,51938.4,7.83,1.22,28.18,180.76,1.48,0.67,34.77,,,,,,,,,,,
RBB,Rastriya Banijya Bank,False,True,2020,266390.91,7093.86,74770.09,150808.04,154879.46,230902.64,230827.71,243736.72,23029.54,23447.05,1353.42,17160.17,7711.77,9448.4,1249.85,10698.26,4598.07,3103.92,160.53,6234.76,4377.32,,,,40.91618637049389,,,,,,42.97960602939169,,,,,,,,,12.68,12.0,65.31239313677834,7.054488768262901,6.129051666305203,7.681748268999867,8.966362722977673,2.0,3.0,1.0,1.0,,,,,,,,,,,,11877.0,18816.9,6023.9,32246.4,3011.9,6551.7,27650.8,11038.6,11240.4,23660.8,64989.6,33193.4,7840.4,2111.5,9439.5,14004.0,20042.3,62043.5,131568.3,17248.4,,35.55,56.98,,-2.3696206292072,5.05635826238499,8107.7,5.0,6.0,,,,,,36.45,214.83,19.44,,,,,,,,,,,,,
RBB,Rastriya Banijya Bank,False,True,2021,309987.46,20128.5,71061.22,193305.05,192868.11,263836.77,60.0,281313.16,28674.3,10184.89,15035.6,16229.11,8019.66,8209.45,978.0,9723.93,4503.54,3031.78,723.38,4888.05,3423.65,1.187986981537839,13.24331036147412,4.771367459459332,35.20850108958003,16.36562974314704,28.17953870363938,14.26321067615337,24.51095419187703,-21.78661829612639,46.31399033106985,,,,,,,,,14.31,11.9,73.2669104461823,6.676043527574668,6.010022615251748,7.230238820556472,6.194483234285049,3.0,4.0,3.0,5.0,,,148.0,,63.0,468088.0,41316.0,313312.0,7125.0,,,14787.8,23428.6,7500.2,40149.5,3750.1,8157.5,34427.6,13744.0,13995.3,29459.7,80917.5,41328.6,9761.9,2628.9,11752.9,17436.1,22901.0,70892.9,150334.2,19708.6,,35.55,56.98,,4.838149614115,4.12676744440695,8226.0,3.0,4.0,,,,,,38.44,254.16,13.44,,,,,,,,,,,,,
RBB,Rastriya Banijya Bank,False,True,2022,330242.8,16423.32,65377.12,226717.54,226341.82,258144.3,60.0,297563.86,32678.94,14940.36,15875.14,20689.74,11393.79,9295.95,1691.5,10987.44,4814.32,3200.13,355.72,6127.05,4292.82,1.341023774790026,13.99378419134833,4.426404779800058,39.07024748258011,6.534244965909264,17.28485106829854,-2.157572653728301,13.9659555769452,25.38723292392622,43.81657601770749,,,,,,4.02,1.81,110.0,14.87,11.53,87.8258942769606,6.645629689435377,6.86105427809821,6.901962615000827,7.21833443022539,4.0,4.0,4.0,2.0,,,163.0,,59.0,618902.0,49211.0,395170.0,9184.0,,,17343.9,27478.2,8796.6,47089.2,4398.3,9567.5,40378.4,16119.6,16414.3,34551.8,94904.0,48472.2,11449.2,3083.4,13784.4,20449.9,22406.9,69363.4,147090.6,19283.4,,35.55,56.98,,5.6313145568451,7.6702057938028,9411.7,6.0,7.0,,,,,,4.7,197.88,11.49,,,,,,,,,,,,,
RBB,Rastriya Banijya Bank,False,True,2023,394021.73,22675.06,76090.63,227308.98,242619.52,321654.94,60.0,343283.42,50738.31,15637.38,34182.52,30272.4,18456.17,11816.23,1091.72,13268.39,5697.52,3967.26,2608.61,5077.26,3595.13,0.9927671040303464,8.61963203054524,5.205083614939497,27.09545016388575,19.31273899082735,0.2608708616016253,24.60276674712554,55.26302260722042,-16.25248671036753,42.94055269704916,,,,,,3.96,1.78,110.0,13.9,10.68,70.66858043591682,6.375231719005018,5.77849158550893,6.427415833178284,6.354685009919668,4.0,8.0,4.0,5.0,,,223.0,,65.0,921923.0,67398.0,567921.0,14156.0,,,17224.6,30076.2,9717.7,48394.0,4105.7,10592.3,44725.6,17078.8,20188.5,36149.8,113162.4,42126.1,11952.7,3741.3,14212.1,21621.8,20585.9,97911.8,177553.5,25603.7,,36.84,55.2,,1.98254843461849,7.11587261530826,10764.4,7.5,8.5,,,,,,-25.9,172.28,9.2,,,,,,,,,,,,,
RBB,Rastriya Banijya Bank,False,True,2024,509181.97,13829.18,151611.08,245595.47,257215.03,429187.76,60.0,458944.67,50237.3,15637.38,35822.07,29742.61,19712.37,10030.24,1225.75,11544.86,6308.12,4349.26,1146.47,4180.46,2552.47,0.5652036190728624,5.055616896000926,4.241973193527783,22.10914640801187,29.22687538070552,8.044772362270947,33.43111099117581,-0.98743927418945,-29.00201105384229,54.64007359119123,,,,,,3.87,1.74,110.0,14.4,11.05,57.22331643381442,7.384292101452199,5.841699797973122,7.575126393494124,4.790617973521319,3.0,7.0,3.0,11.0,,,240.0,,56.0,1057054.0,66254.0,587887.0,14368.0,,,16534.5,30339.0,10585.2,49088.4,3760.2,11435.1,49861.0,19084.2,23179.2,34871.8,117338.2,48161.2,11975.9,6052.3,13315.2,25806.2,33390.8,156911.0,204250.5,34678.4,,44.34,47.59,,3.67787459697703,4.6850965426577,11254.5,6.5,7.5,,,,,,,,6.53,,,,,,,,,,,,,
RBB,Rastriya Banijya Bank,False,True,2025,585645.96,24419.43,148090.72,292337.16,302193.27,500414.68,60.0,533467.07,52178.89,15637.38,37391.79,27209.05,17055.07,10153.98,1847.89,12932.4,6755.95,4801.53,2234.42,4011.89,2836.0,0.5180722782620278,5.538186882366938,3.775186495007748,21.92941758683616,15.0170262313098,19.0319837739678,16.59574821052679,3.864837481313677,11.10806395373893,52.24049673687792,,,,,,,,,,,58.41898163339253,7.550645889270577,6.603379650398045,7.766103410948704,5.36852785728348,3.0,4.0,3.0,12.0,,,244.0,,41.0,1189376.0,80076.0,618680.0,15757.0,,,19421.9,35637.1,12433.7,57660.7,4416.8,13432.0,58568.3,22416.9,27227.0,40961.5,137829.0,56571.6,14067.3,7109.3,15640.4,30312.7,38932.3,182951.6,238147.3,40433.5,,44.34,47.59,,4.43073194983359,2.65334269811436,,5.0,6.0,,,,,,,,7.26,,,,,,,,,,,,,
